tick,timestamp,weather_pattern,tariff,inflow,simulation_30_min_cost,optimizer_12_hour_cost,cost_delta_12h_minus_30m,simulation_30_min_ending_volume,optimizer_12_hour_ending_volume,simulation_30_min_pumped,optimizer_12_hour_pumped,simulation_30_min_warnings,optimizer_12_hour_warnings
861,2026-06-18T22:00:00+00:00,severe_wet_afternoon,277.06,2.39,0.00,0.00,0.00,234.34,234.34,0.00,0.00,,
862,2026-06-18T22:30:00+00:00,severe_wet_afternoon,277.06,2.68,1108.24,1108.24,0.00,233.02,233.02,4.00,4.00,,
863,2026-06-18T23:00:00+00:00,severe_wet_afternoon,277.06,2.38,1108.24,1108.24,0.00,231.40,231.40,4.00,4.00,,
864,2026-06-18T23:30:00+00:00,severe_wet_afternoon,277.06,2.62,0.00,0.00,0.00,234.02,234.02,0.00,0.00,,
865,2026-06-19T00:00:00+00:00,wet_multi_day,228.42,3.18,913.68,913.68,0.00,233.20,233.20,4.00,4.00,,
866,2026-06-19T00:30:00+00:00,wet_multi_day,228.42,2.68,913.68,913.68,0.00,231.88,231.88,4.00,4.00,,
867,2026-06-19T01:00:00+00:00,wet_multi_day,228.42,2.85,0.00,0.00,0.00,234.73,234.73,0.00,0.00,,
868,2026-06-19T01:30:00+00:00,wet_multi_day,228.42,2.79,913.68,913.68,0.00,233.52,233.52,4.00,4.00,,
869,2026-06-19T02:00:00+00:00,wet_multi_day,228.42,3.10,913.68,913.68,0.00,232.62,232.62,4.00,4.00,,
870,2026-06-19T02:30:00+00:00,wet_multi_day,228.42,3.04,913.68,913.68,0.00,231.66,231.66,4.00,4.00,,
871,2026-06-19T03:00:00+00:00,wet_multi_day,228.42,2.93,0.00,0.00,0.00,234.59,234.59,0.00,0.00,,
872,2026-06-19T03:30:00+00:00,wet_multi_day,228.42,2.73,913.68,2741.04,1827.36,233.32,225.32,4.00,12.00,,
873,2026-06-19T04:00:00+00:00,wet_multi_day,257.37,2.84,1029.48,0.00,-1029.48,232.16,228.16,4.00,0.00,,
874,2026-06-19T04:30:00+00:00,wet_multi_day,257.37,3.08,1029.48,0.00,-1029.48,231.24,231.24,4.00,0.00,,
875,2026-06-19T05:00:00+00:00,wet_multi_day,257.37,2.87,0.00,0.00,0.00,234.11,234.11,0.00,0.00,,
876,2026-06-19T05:30:00+00:00,wet_multi_day,257.37,6.09,2058.96,3088.44,1029.48,232.20,228.20,8.00,12.00,,
877,2026-06-19T06:00:00+00:00,wet_multi_day,257.37,6.68,1029.48,1029.48,0.00,234.88,230.88,4.00,4.00,,
878,2026-06-19T06:30:00+00:00,wet_multi_day,257.37,6.11,2058.96,1029.48,-1029.48,232.99,232.99,8.00,4.00,,
879,2026-06-19T07:00:00+00:00,wet_multi_day,257.37,6.32,2058.96,2058.96,0.00,231.31,231.31,8.00,8.00,,
880,2026-06-19T07:30:00+00:00,wet_multi_day,257.37,6.26,1029.48,2058.96,1029.48,233.57,229.57,4.00,8.00,,
881,2026-06-19T08:00:00+00:00,wet_multi_day,282.66,6.26,2261.28,1130.64,-1130.64,231.83,231.83,8.00,4.00,,
882,2026-06-19T08:30:00+00:00,wet_multi_day,282.66,6.20,1130.64,1130.64,0.00,234.03,234.03,4.00,4.00,,
883,2026-06-19T09:00:00+00:00,wet_multi_day,282.66,6.11,2261.28,2261.28,0.00,232.14,232.14,8.00,8.00,,
884,2026-06-19T09:30:00+00:00,wet_multi_day,282.66,6.58,1130.64,1130.64,0.00,234.72,234.72,4.00,4.00,,
885,2026-06-19T10:00:00+00:00,wet_multi_day,282.66,6.31,2261.28,2261.28,0.00,233.03,233.03,8.00,8.00,,
886,2026-06-19T10:30:00+00:00,wet_multi_day,282.66,3.89,1130.64,1130.64,0.00,232.92,232.92,4.00,4.00,,
887,2026-06-19T11:00:00+00:00,wet_multi_day,282.66,3.81,1130.64,1130.64,0.00,232.73,232.73,4.00,4.00,,
888,2026-06-19T11:30:00+00:00,wet_multi_day,282.66,4.03,1130.64,1130.64,0.00,232.76,232.76,4.00,4.00,,
889,2026-06-19T12:00:00+00:00,wet_multi_day,283.90,4.07,1135.60,1135.60,0.00,232.83,232.83,4.00,4.00,,
890,2026-06-19T12:30:00+00:00,wet_multi_day,283.90,3.94,1135.60,1135.60,0.00,232.77,232.77,4.00,4.00,,
891,2026-06-19T13:00:00+00:00,wet_multi_day,283.90,3.95,1135.60,1135.60,0.00,232.72,232.72,4.00,4.00,,
892,2026-06-19T13:30:00+00:00,wet_multi_day,283.90,3.93,1135.60,2271.20,1135.60,232.65,228.65,4.00,8.00,,
893,2026-06-19T14:00:00+00:00,wet_multi_day,283.90,4.17,1135.60,0.00,-1135.60,232.82,232.82,4.00,0.00,,
894,2026-06-19T14:30:00+00:00,wet_multi_day,283.90,3.86,1135.60,1135.60,0.00,232.68,232.68,4.00,4.00,,
895,2026-06-19T15:00:00+00:00,wet_multi_day,283.90,4.15,1135.60,1135.60,0.00,232.83,232.83,4.00,4.00,,
896,2026-06-19T15:30:00+00:00,wet_multi_day,283.90,4.02,1135.60,3406.80,2271.20,232.85,224.85,4.00,12.00,,
897,2026-06-19T16:00:00+00:00,wet_multi_day,302.47,6.90,2419.76,0.00,-2419.76,231.75,231.75,8.00,0.00,,
898,2026-06-19T16:30:00+00:00,wet_multi_day,302.47,6.95,1209.88,1209.88,0.00,234.70,234.70,4.00,4.00,,
899,2026-06-19T17:00:00+00:00,wet_multi_day,302.47,7.04,2419.76,3629.64,1209.88,233.74,229.74,8.00,12.00,,
900,2026-06-19T17:30:00+00:00,wet_multi_day,302.47,6.70,2419.76,2419.76,0.00,232.44,228.44,8.00,8.00,,
901,2026-06-19T18:00:00+00:00,wet_multi_day,302.47,7.02,2419.76,1209.88,-1209.88,231.46,231.46,8.00,4.00,,
902,2026-06-19T18:30:00+00:00,wet_multi_day,302.47,6.60,1209.88,2419.76,1209.88,234.06,230.06,4.00,8.00,,
903,2026-06-19T19:00:00+00:00,wet_multi_day,302.47,7.10,2419.76,1209.88,-1209.88,233.16,233.16,8.00,4.00,,
904,2026-06-19T19:30:00+00:00,wet_multi_day,302.47,6.62,2419.76,2419.76,0.00,231.78,231.78,8.00,8.00,,
905,2026-06-19T20:00:00+00:00,wet_multi_day,277.06,6.87,1108.24,1108.24,0.00,234.65,234.65,4.00,4.00,,
906,2026-06-19T20:30:00+00:00,wet_multi_day,277.06,6.56,2216.48,2216.48,0.00,233.21,233.21,8.00,8.00,,
907,2026-06-19T21:00:00+00:00,wet_multi_day,277.06,6.55,2216.48,2216.48,0.00,231.76,231.76,8.00,8.00,,
908,2026-06-19T21:30:00+00:00,wet_multi_day,277.06,3.37,1108.24,1108.24,0.00,231.13,231.13,4.00,4.00,,
909,2026-06-19T22:00:00+00:00,wet_multi_day,277.06,3.31,0.00,0.00,0.00,234.44,234.44,0.00,0.00,,
910,2026-06-19T22:30:00+00:00,wet_multi_day,277.06,3.36,1108.24,1108.24,0.00,233.80,233.80,4.00,4.00,,
911,2026-06-19T23:00:00+00:00,wet_multi_day,277.06,3.43,1108.24,1108.24,0.00,233.23,233.23,4.00,4.00,,
912,2026-06-19T23:30:00+00:00,wet_multi_day,277.06,3.29,1108.24,1108.24,0.00,232.52,232.52,4.00,4.00,,
913,2026-06-20T00:00:00+00:00,wet_multi_day,228.42,3.10,913.68,913.68,0.00,231.62,231.62,4.00,4.00,,
914,2026-06-20T00:30:00+00:00,wet_multi_day,228.42,3.15,0.00,0.00,0.00,234.77,234.77,0.00,0.00,,
915,2026-06-20T01:00:00+00:00,wet_multi_day,228.42,3.10,913.68,913.68,0.00,233.87,233.87,4.00,4.00,,
916,2026-06-20T01:30:00+00:00,wet_multi_day,228.42,3.12,913.68,913.68,0.00,232.99,232.99,4.00,4.00,,
917,2026-06-20T02:00:00+00:00,wet_multi_day,228.42,3.09,913.68,913.68,0.00,232.08,232.08,4.00,4.00,,
918,2026-06-20T02:30:00+00:00,wet_multi_day,228.42,2.88,0.00,0.00,0.00,234.96,234.96,0.00,0.00,,
919,2026-06-20T03:00:00+00:00,wet_multi_day,228.42,2.76,913.68,1827.36,913.68,233.72,229.72,4.00,8.00,,
920,2026-06-20T03:30:00+00:00,wet_multi_day,228.42,2.58,913.68,1827.36,913.68,232.30,224.30,4.00,8.00,,
921,2026-06-20T04:00:00+00:00,wet_multi_day,257.37,2.64,0.00,0.00,0.00,234.94,226.94,0.00,0.00,,
922,2026-06-20T04:30:00+00:00,wet_multi_day,257.37,2.73,1029.48,0.00,-1029.48,233.67,229.67,4.00,0.00,,
923,2026-06-20T05:00:00+00:00,wet_multi_day,257.37,3.15,1029.48,0.00,-1029.48,232.82,232.82,4.00,0.00,,
924,2026-06-20T05:30:00+00:00,wet_multi_day,257.37,6.48,2058.96,3088.44,1029.48,231.30,227.30,8.00,12.00,,
925,2026-06-20T06:00:00+00:00,wet_multi_day,257.37,6.42,1029.48,0.00,-1029.48,233.72,233.72,4.00,0.00,,
926,2026-06-20T06:30:00+00:00,wet_multi_day,257.37,6.11,2058.96,2058.96,0.00,231.83,231.83,8.00,8.00,,
927,2026-06-20T07:00:00+00:00,wet_multi_day,257.37,6.31,1029.48,1029.48,0.00,234.14,234.14,4.00,4.00,,
928,2026-06-20T07:30:00+00:00,wet_multi_day,257.37,6.34,2058.96,4117.92,2058.96,232.48,224.48,8.00,16.00,,
929,2026-06-20T08:00:00+00:00,wet_multi_day,282.66,6.54,2261.28,0.00,-2261.28,231.02,231.02,8.00,0.00,,
930,2026-06-20T08:30:00+00:00,wet_multi_day,282.66,6.43,1130.64,1130.64,0.00,233.45,233.45,4.00,4.00,,
931,2026-06-20T09:00:00+00:00,wet_multi_day,282.66,6.13,2261.28,2261.28,0.00,231.58,231.58,8.00,8.00,,
932,2026-06-20T09:30:00+00:00,wet_multi_day,282.66,6.37,1130.64,1130.64,0.00,233.95,233.95,4.00,4.00,,
933,2026-06-20T10:00:00+00:00,wet_multi_day,282.66,6.32,2261.28,2261.28,0.00,232.27,232.27,8.00,8.00,,
934,2026-06-20T10:30:00+00:00,wet_multi_day,282.66,4.41,1130.64,2261.28,1130.64,232.68,228.68,4.00,8.00,,
935,2026-06-20T11:00:00+00:00,wet_multi_day,282.66,4.11,1130.64,0.00,-1130.64,232.79,232.79,4.00,0.00,,
936,2026-06-20T11:30:00+00:00,wet_multi_day,282.66,3.89,1130.64,1130.64,0.00,232.68,232.68,4.00,4.00,,
937,2026-06-20T12:00:00+00:00,wet_multi_day,283.90,4.30,1135.60,1135.60,0.00,232.98,232.98,4.00,4.00,,
938,2026-06-20T12:30:00+00:00,wet_multi_day,283.90,4.38,1135.60,1135.60,0.00,233.36,233.36,4.00,4.00,,
939,2026-06-20T13:00:00+00:00,wet_multi_day,283.90,4.23,1135.60,1135.60,0.00,233.59,233.59,4.00,4.00,,
940,2026-06-20T13:30:00+00:00,wet_multi_day,283.90,3.94,1135.60,1135.60,0.00,233.53,233.53,4.00,4.00,,
941,2026-06-20T14:00:00+00:00,wet_multi_day,283.90,4.10,1135.60,2271.20,1135.60,233.63,229.63,4.00,8.00,,
942,2026-06-20T14:30:00+00:00,wet_multi_day,283.90,4.23,1135.60,0.00,-1135.60,233.86,233.86,4.00,0.00,,
943,2026-06-20T15:00:00+00:00,wet_multi_day,283.90,4.18,1135.60,1135.60,0.00,234.04,234.04,4.00,4.00,,
944,2026-06-20T15:30:00+00:00,wet_multi_day,283.90,4.35,1135.60,4542.40,3406.80,234.39,222.39,4.00,16.00,,
945,2026-06-20T16:00:00+00:00,wet_multi_day,302.47,7.04,2419.76,0.00,-2419.76,233.43,229.43,8.00,0.00,,
946,2026-06-20T16:30:00+00:00,wet_multi_day,302.47,7.00,2419.76,2419.76,0.00,232.43,228.43,8.00,8.00,,
947,2026-06-20T17:00:00+00:00,wet_multi_day,302.47,6.83,2419.76,1209.88,-1209.88,231.26,231.26,8.00,4.00,,
948,2026-06-20T17:30:00+00:00,wet_multi_day,302.47,7.11,1209.88,2419.76,1209.88,234.37,230.37,4.00,8.00,,
949,2026-06-20T18:00:00+00:00,wet_multi_day,302.47,6.55,2419.76,1209.88,-1209.88,232.92,232.92,8.00,4.00,,
950,2026-06-20T18:30:00+00:00,wet_multi_day,302.47,6.84,2419.76,3629.64,1209.88,231.76,227.76,8.00,12.00,,
951,2026-06-20T19:00:00+00:00,wet_multi_day,302.47,6.88,1209.88,0.00,-1209.88,234.64,234.64,4.00,0.00,,
952,2026-06-20T19:30:00+00:00,wet_multi_day,302.47,7.02,2419.76,2419.76,0.00,233.66,233.66,8.00,8.00,,
953,2026-06-20T20:00:00+00:00,wet_multi_day,277.06,6.61,2216.48,2216.48,0.00,232.27,232.27,8.00,8.00,,
954,2026-06-20T20:30:00+00:00,wet_multi_day,277.06,6.93,2216.48,2216.48,0.00,231.20,231.20,8.00,8.00,,
955,2026-06-20T21:00:00+00:00,wet_multi_day,277.06,6.56,1108.24,2216.48,1108.24,233.76,229.76,4.00,8.00,,
956,2026-06-20T21:30:00+00:00,wet_multi_day,277.06,2.89,1108.24,0.00,-1108.24,232.65,232.65,4.00,0.00,,
957,2026-06-20T22:00:00+00:00,wet_multi_day,277.06,2.96,1108.24,1108.24,0.00,231.61,231.61,4.00,4.00,,
958,2026-06-20T22:30:00+00:00,wet_multi_day,277.06,2.99,0.00,0.00,0.00,234.60,234.60,0.00,0.00,,
959,2026-06-20T23:00:00+00:00,wet_multi_day,277.06,2.96,1108.24,1108.24,0.00,233.56,233.56,4.00,4.00,,
960,2026-06-20T23:30:00+00:00,wet_multi_day,277.06,3.01,1108.24,1108.24,0.00,232.57,232.57,4.00,4.00,,
961,2026-06-21T00:00:00+00:00,wet_multi_day,228.42,2.94,913.68,913.68,0.00,231.51,231.51,4.00,4.00,,
962,2026-06-21T00:30:00+00:00,wet_multi_day,228.42,2.56,0.00,0.00,0.00,234.07,234.07,0.00,0.00,,
963,2026-06-21T01:00:00+00:00,wet_multi_day,228.42,2.56,913.68,913.68,0.00,232.63,232.63,4.00,4.00,,
964,2026-06-21T01:30:00+00:00,wet_multi_day,228.42,2.82,913.68,913.68,0.00,231.45,231.45,4.00,4.00,,
965,2026-06-21T02:00:00+00:00,wet_multi_day,228.42,3.11,0.00,0.00,0.00,234.56,234.56,0.00,0.00,,
966,2026-06-21T02:30:00+00:00,wet_multi_day,228.42,2.59,913.68,913.68,0.00,233.15,233.15,4.00,4.00,,
967,2026-06-21T03:00:00+00:00,wet_multi_day,228.42,2.93,913.68,1827.36,913.68,232.08,228.08,4.00,8.00,,
968,2026-06-21T03:30:00+00:00,wet_multi_day,228.42,2.69,0.00,3654.72,3654.72,234.77,214.77,0.00,16.00,,
969,2026-06-21T04:00:00+00:00,wet_multi_day,257.37,3.20,1029.48,0.00,-1029.48,233.97,217.97,4.00,0.00,,
970,2026-06-21T04:30:00+00:00,wet_multi_day,257.37,3.11,1029.48,0.00,-1029.48,233.08,221.08,4.00,0.00,,
971,2026-06-21T05:00:00+00:00,wet_multi_day,257.37,2.86,1029.48,0.00,-1029.48,231.94,223.94,4.00,0.00,,
972,2026-06-21T05:30:00+00:00,wet_multi_day,257.37,6.50,1029.48,0.00,-1029.48,234.44,230.44,4.00,0.00,,
973,2026-06-21T06:00:00+00:00,wet_multi_day,257.37,6.60,2058.96,1029.48,-1029.48,233.04,233.04,8.00,4.00,,
974,2026-06-21T06:30:00+00:00,wet_multi_day,257.37,6.45,2058.96,2058.96,0.00,231.49,231.49,8.00,8.00,,
975,2026-06-21T07:00:00+00:00,wet_multi_day,257.37,6.50,1029.48,2058.96,1029.48,233.99,229.99,4.00,8.00,,
976,2026-06-21T07:30:00+00:00,wet_multi_day,257.37,6.64,2058.96,4117.92,2058.96,232.63,220.63,8.00,16.00,,
977,2026-06-21T08:00:00+00:00,wet_multi_day,282.66,6.33,1130.64,0.00,-1130.64,234.96,226.96,4.00,0.00,,
978,2026-06-21T08:30:00+00:00,wet_multi_day,282.66,6.61,2261.28,0.00,-2261.28,233.57,233.57,8.00,0.00,,
979,2026-06-21T09:00:00+00:00,wet_multi_day,282.66,6.43,2261.28,2261.28,0.00,232.00,232.00,8.00,8.00,,
980,2026-06-21T09:30:00+00:00,wet_multi_day,282.66,6.06,1130.64,1130.64,0.00,234.06,234.06,4.00,4.00,,
981,2026-06-21T10:00:00+00:00,wet_multi_day,282.66,6.60,2261.28,2261.28,0.00,232.66,232.66,8.00,8.00,,
982,2026-06-21T10:30:00+00:00,wet_multi_day,282.66,4.07,1130.64,1130.64,0.00,232.73,232.73,4.00,4.00,,
983,2026-06-21T11:00:00+00:00,wet_multi_day,282.66,4.00,1130.64,1130.64,0.00,232.73,232.73,4.00,4.00,,
984,2026-06-21T11:30:00+00:00,wet_multi_day,282.66,4.40,1130.64,1130.64,0.00,233.13,233.13,4.00,4.00,,
985,2026-06-21T12:00:00+00:00,wet_multi_day,283.90,3.91,1135.60,1135.60,0.00,233.04,233.04,4.00,4.00,,
986,2026-06-21T12:30:00+00:00,wet_multi_day,283.90,4.18,1135.60,1135.60,0.00,233.22,233.22,4.00,4.00,,
987,2026-06-21T13:00:00+00:00,wet_multi_day,283.90,3.96,1135.60,1135.60,0.00,233.18,233.18,4.00,4.00,,
988,2026-06-21T13:30:00+00:00,wet_multi_day,283.90,4.15,1135.60,1135.60,0.00,233.33,233.33,4.00,4.00,,
989,2026-06-21T14:00:00+00:00,wet_multi_day,283.90,4.05,1135.60,2271.20,1135.60,233.38,229.38,4.00,8.00,,
990,2026-06-21T14:30:00+00:00,wet_multi_day,283.90,4.06,1135.60,0.00,-1135.60,233.44,233.44,4.00,0.00,,
991,2026-06-21T15:00:00+00:00,wet_multi_day,283.90,4.29,1135.60,1135.60,0.00,233.73,233.73,4.00,4.00,,
992,2026-06-21T15:30:00+00:00,wet_multi_day,283.90,4.28,1135.60,3406.80,2271.20,234.01,226.01,4.00,12.00,,
993,2026-06-21T16:00:00+00:00,wet_multi_day,302.47,6.96,2419.76,1209.88,-1209.88,232.97,228.97,8.00,4.00,,
994,2026-06-21T16:30:00+00:00,wet_multi_day,302.47,6.78,2419.76,2419.76,0.00,231.75,227.75,8.00,8.00,,
995,2026-06-21T17:00:00+00:00,wet_multi_day,302.47,7.15,1209.88,0.00,-1209.88,234.90,234.90,4.00,0.00,,
996,2026-06-21T17:30:00+00:00,wet_multi_day,302.47,6.93,2419.76,2419.76,0.00,233.83,233.83,8.00,8.00,,
997,2026-06-21T18:00:00+00:00,wet_multi_day,302.47,6.94,2419.76,2419.76,0.00,232.77,232.77,8.00,8.00,,
998,2026-06-21T18:30:00+00:00,wet_multi_day,302.47,7.14,2419.76,3629.64,1209.88,231.91,227.91,8.00,12.00,,
999,2026-06-21T19:00:00+00:00,wet_multi_day,302.47,6.80,1209.88,0.00,-1209.88,234.71,234.71,4.00,0.00,,
1000,2026-06-21T19:30:00+00:00,wet_multi_day,302.47,7.02,2419.76,2419.76,0.00,233.73,233.73,8.00,8.00,,
1001,2026-06-21T20:00:00+00:00,wet_multi_day,277.06,6.55,2216.48,2216.48,0.00,232.28,232.28,8.00,8.00,,
1002,2026-06-21T20:30:00+00:00,wet_multi_day,277.06,6.77,2216.48,2216.48,0.00,231.05,231.05,8.00,8.00,,
1003,2026-06-21T21:00:00+00:00,wet_multi_day,277.06,6.75,1108.24,2216.48,1108.24,233.80,229.80,4.00,8.00,,
1004,2026-06-21T21:30:00+00:00,wet_multi_day,277.06,3.38,1108.24,0.00,-1108.24,233.18,233.18,4.00,0.00,,
1005,2026-06-21T22:00:00+00:00,wet_multi_day,277.06,3.03,1108.24,1108.24,0.00,232.21,232.21,4.00,4.00,,
1006,2026-06-21T22:30:00+00:00,wet_multi_day,277.06,3.10,1108.24,1108.24,0.00,231.31,231.31,4.00,4.00,,
1007,2026-06-21T23:00:00+00:00,wet_multi_day,277.06,3.24,0.00,0.00,0.00,234.55,234.55,0.00,0.00,,
1008,2026-06-21T23:30:00+00:00,wet_multi_day,277.06,3.15,1108.24,1108.24,0.00,233.70,233.70,4.00,4.00,,
1009,2026-06-22T00:00:00+00:00,wet_multi_day,228.42,3.00,913.68,1827.36,913.68,232.70,228.70,4.00,8.00,,
1010,2026-06-22T00:30:00+00:00,wet_multi_day,228.42,2.67,913.68,0.00,-913.68,231.37,231.37,4.00,0.00,,
1011,2026-06-22T01:00:00+00:00,wet_multi_day,228.42,2.82,0.00,0.00,0.00,234.19,234.19,0.00,0.00,,
1012,2026-06-22T01:30:00+00:00,wet_multi_day,228.42,3.09,913.68,913.68,0.00,233.28,233.28,4.00,4.00,,
1013,2026-06-22T02:00:00+00:00,wet_multi_day,228.42,3.13,913.68,913.68,0.00,232.41,232.41,4.00,4.00,,
1014,2026-06-22T02:30:00+00:00,wet_multi_day,228.42,2.80,913.68,1827.36,913.68,231.21,227.21,4.00,8.00,,
1015,2026-06-22T03:00:00+00:00,wet_multi_day,228.42,2.92,0.00,0.00,0.00,234.13,230.13,0.00,0.00,,
1016,2026-06-22T03:30:00+00:00,wet_multi_day,228.42,3.09,913.68,3654.72,2741.04,233.22,217.22,4.00,16.00,,
1017,2026-06-22T04:00:00+00:00,wet_multi_day,257.37,3.14,1029.48,0.00,-1029.48,232.36,220.36,4.00,0.00,,
1018,2026-06-22T04:30:00+00:00,wet_multi_day,257.37,3.05,1029.48,0.00,-1029.48,231.41,223.41,4.00,0.00,,
1019,2026-06-22T05:00:00+00:00,wet_multi_day,257.37,2.76,0.00,0.00,0.00,234.17,226.17,0.00,0.00,,
1020,2026-06-22T05:30:00+00:00,wet_multi_day,257.37,6.16,2058.96,1029.48,-1029.48,232.33,228.33,8.00,4.00,,
1021,2026-06-22T06:00:00+00:00,wet_multi_day,257.37,6.68,2058.96,1029.48,-1029.48,231.01,231.01,8.00,4.00,,
1022,2026-06-22T06:30:00+00:00,wet_multi_day,257.37,6.17,1029.48,1029.48,0.00,233.18,233.18,4.00,4.00,,
1023,2026-06-22T07:00:00+00:00,wet_multi_day,257.37,6.10,2058.96,3088.44,1029.48,231.28,227.28,8.00,12.00,,
1024,2026-06-22T07:30:00+00:00,wet_multi_day,257.37,6.68,1029.48,4117.92,3088.44,233.96,217.96,4.00,16.00,,
1025,2026-06-22T08:00:00+00:00,wet_multi_day,282.66,6.04,2261.28,0.00,-2261.28,232.00,224.00,8.00,0.00,,
1026,2026-06-22T08:30:00+00:00,wet_multi_day,282.66,6.34,1130.64,0.00,-1130.64,234.34,230.34,4.00,0.00,,
1027,2026-06-22T09:00:00+00:00,wet_multi_day,282.66,6.50,2261.28,1130.64,-1130.64,232.84,232.84,8.00,4.00,,
1028,2026-06-22T09:30:00+00:00,wet_multi_day,282.66,6.52,2261.28,2261.28,0.00,231.36,231.36,8.00,8.00,,
1029,2026-06-22T10:00:00+00:00,wet_multi_day,282.66,6.16,1130.64,1130.64,0.00,233.52,233.52,4.00,4.00,,
1030,2026-06-22T10:30:00+00:00,wet_multi_day,282.66,4.09,1130.64,1130.64,0.00,233.61,233.61,4.00,4.00,,
1031,2026-06-22T11:00:00+00:00,wet_multi_day,282.66,4.35,1130.64,1130.64,0.00,233.96,233.96,4.00,4.00,,
1032,2026-06-22T11:30:00+00:00,wet_multi_day,282.66,4.00,1130.64,1130.64,0.00,233.96,233.96,4.00,4.00,,
1033,2026-06-22T12:00:00+00:00,wet_multi_day,283.90,4.21,1135.60,1135.60,0.00,234.17,234.17,4.00,4.00,,
1034,2026-06-22T12:30:00+00:00,wet_multi_day,283.90,3.92,1135.60,1135.60,0.00,234.09,234.09,4.00,4.00,,
1035,2026-06-22T13:00:00+00:00,wet_multi_day,283.90,4.29,1135.60,1135.60,0.00,234.38,234.38,4.00,4.00,,
1036,2026-06-22T13:30:00+00:00,wet_multi_day,283.90,4.30,1135.60,1135.60,0.00,234.68,234.68,4.00,4.00,,
1037,2026-06-22T14:00:00+00:00,wet_multi_day,283.90,4.16,1135.60,2271.20,1135.60,234.84,230.84,4.00,8.00,,
1038,2026-06-22T14:30:00+00:00,wet_multi_day,283.90,4.07,1135.60,1135.60,0.00,234.91,230.91,4.00,4.00,,
1039,2026-06-22T15:00:00+00:00,wet_multi_day,283.90,4.30,2271.20,2271.20,0.00,231.21,227.21,8.00,8.00,,
1040,2026-06-22T15:30:00+00:00,wet_multi_day,283.90,3.91,1135.60,3406.80,2271.20,231.12,219.12,4.00,12.00,,
1041,2026-06-22T16:00:00+00:00,wet_multi_day,302.47,6.93,1209.88,0.00,-1209.88,234.05,226.05,4.00,0.00,,
1042,2026-06-22T16:30:00+00:00,wet_multi_day,302.47,6.59,2419.76,0.00,-2419.76,232.64,232.64,8.00,0.00,,
1043,2026-06-22T17:00:00+00:00,wet_multi_day,302.47,6.61,2419.76,2419.76,0.00,231.25,231.25,8.00,8.00,,
1044,2026-06-22T17:30:00+00:00,wet_multi_day,302.47,6.96,1209.88,1209.88,0.00,234.21,234.21,4.00,4.00,,
1045,2026-06-22T18:00:00+00:00,wet_multi_day,302.47,6.96,2419.76,2419.76,0.00,233.17,233.17,8.00,8.00,,
1046,2026-06-22T18:30:00+00:00,wet_multi_day,302.47,6.87,2419.76,3629.64,1209.88,232.04,228.04,8.00,12.00,,
1047,2026-06-22T19:00:00+00:00,wet_multi_day,302.47,6.78,1209.88,0.00,-1209.88,234.82,234.82,4.00,0.00,,
1048,2026-06-22T19:30:00+00:00,wet_multi_day,302.47,6.64,2419.76,2419.76,0.00,233.46,233.46,8.00,8.00,,
1049,2026-06-22T20:00:00+00:00,wet_multi_day,277.06,6.86,2216.48,2216.48,0.00,232.32,232.32,8.00,8.00,,
